,id,popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1176,2UFX4cLOlb8HYTY80COvhI,41,0.2,7,-11.747,1,0.0323,0.884,0.0,0.381,0.349,98.152,233013,3
1177,0uvJiJRo5CKHbRJVPcCked,57,0.733,2,-6.083,1,0.0753,0.471,0.0,0.105,0.596,94.979,186947,4
1178,5K0YxaDVfnzoYJJ92UT9jM,0,0.66,2,-6.57,1,0.0927,0.0123,0.0998,0.168,0.329,104.982,137020,4
1179,4ww9lfi68d6IM8UQ2IP14y,42,0.604,3,-6.615,0,0.0638,0.791,0.000161,0.223,0.285,154.084,197727,4
1180,0FMend2Dt9IUVDDtAPnLxO,46,0.598,2,-5.065,0,0.0293,0.58,2.95e-06,0.134,0.245,87.994,381119,4
1181,0JDwOZHpTJcfr3MvuSA2cb,31,0.682,10,-16.536,1,0.0481,0.561,0.0198,0.269,0.775,100.072,427360,4
1182,3nf3xKlene4BpKqaCrdtwQ,34,0.763,7,-8.248,1,0.0617,0.00199,0.0834,0.0311,0.796,116.907,333173,4
1183,2TMjjROuo1e6PBVK01Ro3n,2,0.354,3,-9.436,0,0.0286,0.926,0.00142,0.0998,0.381,153.785,394352,4
1184,2tqCK7OS3BU5pvLIXtObvj,47,0.778,7,-11.266,0,0.0421,0.353,0.000862,0.21,0.813,104.827,345809,4
1185,2lRe5wBRm4xaSKTbDn2vLD,55,0.65,2,-8.538,1,0.326,0.0707,0.0,0.339,0.174,96.767,323587,4
1186,3yw7ceaToGmEFVSuBZzSzc,24,0.946,4,-6.999,0,0.0447,0.304,0.716,0.41,0.305,107.795,311147,4
1187,0C0Vtvbv82bFkdRvPOSKf4,42,0.834,5,-5.358,0,0.0378,0.128,0.00035,0.131,0.557,100.011,241390,4
1188,7J9mQg9xAeMuqIWu5DWNvi,2,0.453,7,-5.714,0,0.03,0.751,0.0,0.108,0.334,79.189,348839,4
1189,37YVXy2OMYyT91185rBOsc,30,0.414,3,-9.696,1,0.0602,0.661,0.0,0.618,0.647,170.707,360893,3
1190,0dzbWdxFsELyAEQ1tVyMfI,19,0.945,5,-3.896,1,0.126,0.423,1.37e-05,0.303,0.829,102.75,264516,3
1191,54R9VtxNwxqVTX1rQAmQt9,39,0.402,4,-9.44,0,0.0302,0.82,0.000361,0.0909,0.545,148.295,277933,3
1192,5hxgKnVijl7YhUG3JqLzr0,11,0.92,10,-4.679,0,0.122,0.115,3.35e-06,0.217,0.791,99.994,279390,4
1193,0KnwZmntwVMklQfmYvoEf7,33,0.961,9,-4.166,1,0.0622,0.0941,3.25e-05,0.144,0.911,134.106,129999,4
1194,7KKRPM4fUsfCkJnd1zPhHf,47,0.414,2,-10.933,1,0.0314,0.26,1.72e-05,0.0748,0.583,143.971,418880,4
1195,7GE3LwWzboPaTN0TlDcPs1,57,0.829,8,-7.145,0,0.0978,0.303,8.53e-05,0.277,0.967,108.999,279357,4
1196,7FcQRdlqMvAKmQH1SXCk1s,62,0.839,10,-4.263,0,0.0381,0.129,0.0,0.41,0.609,100.017,194419,4
1197,6eEAevjmfFiu5SSvH0DRY8,42,0.903,1,-5.501,0,0.307,0.155,4.99e-05,0.0641,0.657,129.967,290493,4
1198,6eEAevjmfFiu5SSvH0DRY8,42,0.903,1,-5.501,0,0.307,0.155,4.99e-05,0.0641,0.657,129.967,290493,4
1199,0nkF0CojMczlSHMddiib6n,38,0.809,9,-6.63,0,0.148,0.0707,0.0,0.27,0.839,111.977,324963,4
1200,5933I3LO3dLvbaO1w640NV,41,0.4,8,-10.206,1,0.034,0.418,1.25e-05,0.0853,0.194,159.433,347133,4
1201,5933I3LO3dLvbaO1w640NV,41,0.4,8,-10.206,1,0.034,0.418,1.25e-05,0.0853,0.194,159.433,347133,4
1202,1eFH9kh7L63Zb8FDqjbwZJ,49,0.694,10,-7.089,0,0.0516,0.0317,1.93e-06,0.137,0.961,119.972,213880,4
1203,6YbbKYSUxTApP8fKh5d4sW,32,0.845,8,-6.264,1,0.113,0.0665,2.13e-06,0.276,0.466,127.059,419013,4
1204,1uZelRDCs5xR6hNywC5rwE,0,0.423,10,-13.661,1,0.0921,0.0475,0.000517,0.106,0.727,137.759,177310,4
1205,3cvijYrRntINKXgimRaTKt,13,0.667,5,-9.235,0,0.0384,0.771,5.21e-05,0.297,0.721,81.193,467960,4
1206,1RgtpUEMxjwKF1KExITq5i,20,0.861,11,-7.858,1,0.0961,0.499,0.00361,0.291,0.601,137.589,361900,4
1207,0Od1uft8BtOTaykj3f1LJV,45,0.49,3,-12.785,0,0.0469,0.11,0.00621,0.312,0.6,98.836,451760,4
1208,4QEcf7qwhCKoehH1ntV8qi,35,0.789,10,-5.304,0,0.136,0.0855,0.00147,0.074,0.497,131.955,235357,4
1209,53B0ulrdBkRWe4XhJpB0zx,35,0.922,6,-3.895,0,0.0834,0.263,5.74e-06,0.0965,0.647,129.964,234080,4
1210,6dIneNWcDmYaszGt71xgBR,31,0.892,7,-2.803,0,0.0946,0.0311,0.000262,0.0793,0.553,127.838,212040,4
1211,79blZUG11a6vtTL3Nt9J78,55,0.931,2,-4.584,1,0.174,0.0028,7.71e-05,0.332,0.707,129.994,306573,4
1212,5mQ1CKfgB4grPfgChx4Uf9,26,0.847,0,-8.04,0,0.0792,0.695,0.0,0.739,0.885,104.48,346760,4
1213,3wwLWFRLiReDf5AqgmAJwT,73,0.72,9,-3.842,1,0.0409,0.438,0.0,0.0814,0.6,140.031,223108,4
1214,4rSmmC6OYmjVOYxr8ruVWN,63,0.767,2,-5.699,1,0.0524,0.651,0.0,0.153,0.463,79.923,289560,4
1215,5vX8Lsju18s8HnFNRSlwmj,60,0.249,2,-9.264,0,0.0287,0.725,0.0,0.243,0.274,131.814,178598,3
1216,37Wl6XqahnOikDTd9CWLK9,35,0.526,9,-9.736,1,0.0306,0.395,0.0,0.119,0.487,112.973,460000,4
1217,43mkwVcwLqUsFZwLi7boi1,38,0.617,5,-8.962,0,0.049,0.503,0.00513,0.0851,0.445,77.967,315768,4
1218,5JlZLXvZBEFD9u8OoJq6Yh,44,0.869,0,-3.005,1,0.148,0.0817,0.0,0.323,0.605,125.026,243166,4
1219,4n37rzcgAGVvtUjk65xWx7,27,0.799,7,-7.321,1,0.0362,0.17,0.0,0.175,0.755,126.017,239068,4
1220,4n37rzcgAGVvtUjk65xWx7,27,0.799,7,-7.321,1,0.0362,0.17,0.0,0.175,0.755,126.017,239068,4
1221,0CFIkzVgJRzcPb1Ni1nzvi,52,0.716,8,-9.813,0,0.292,0.274,0.0,0.586,0.819,173.967,323693,4
1222,4dPeCbg2Op44s9kwyMS3ZT,52,0.547,7,-6.89,1,0.0286,0.232,0.000176,0.0785,0.579,143.892,343587,4
1223,0Ovq7sEhyXK3qVadXUmChS,41,0.839,9,-7.367,1,0.253,0.347,0.0,0.268,0.769,171.677,313533,4
1224,0RM5vou1ZdEtpYuqchUwTA,42,0.92,10,-3.734,0,0.178,0.155,7.95e-06,0.392,0.745,104.968,313598,4
1225,1bDdd6YVV6TeqRbjUxjwoU,32,0.695,2,-6.396,1,0.199,0.532,0.0,0.0883,0.636,186.099,319187,3
1226,5DQOZ0Nk8jiLMKdK1kLZss,42,0.539,8,-10.65,1,0.0406,0.058,9.31e-06,0.0439,0.793,114.787,372387,4
1227,6f7BE3VcZScJx6n3wsf5Z3,66,0.526,5,-7.099,1,0.275,0.071,0.0,0.0879,0.374,199.662,267733,3
1228,1p34v5E2pMghjXxg34OvWU,15,0.852,6,-4.455,0,0.0739,0.215,1.24e-06,0.0344,0.334,128.057,193125,4
1229,4w5gDfxjbVclwc4YFVwad7,25,0.834,9,-7.936,0,0.0378,0.198,0.477,0.0879,0.576,126.013,352078,4
1230,6H2hSuWEuhp5CokOwUQIil,0,0.772,4,-6.167,1,0.102,0.00241,0.0314,0.283,0.491,119.968,252219,4
1231,381oyhnt5pDcY8rj0xmoBG,43,0.833,6,-4.292,1,0.0833,0.456,0.0,0.121,0.533,171.785,342899,4
1232,4BlkeAsDWhCjl18InkShgL,18,0.594,2,-7.77,1,0.0315,0.437,1.87e-06,0.129,0.433,159.836,186142,4
1233,6SW7u13POZDpjXHXNoLhOw,31,0.923,6,-6.826,1,0.0732,0.257,4.7e-06,0.0835,0.551,116.972,248813,4
1234,2AeMA6k7ocfbYDZqq8NdV7,52,0.439,9,-15.154,0,0.0555,0.073,0.00069,0.0828,0.325,84.822,541347,4
1235,7LsgHvHwP7xEQNwq3Bigaz,24,0.88,2,-8.134,1,0.0884,0.189,0.000651,0.0197,0.814,101.005,236278,4
1236,7bWnvYml4v8bvNUNEXWbNC,39,0.968,0,-9.713,0,0.0546,0.0145,2.25e-05,0.0172,0.887,132.959,364107,4
1237,1EezmZapxk6dDafoJuou6k,28,0.619,2,-6.886,1,0.0794,0.817,1.34e-06,0.482,0.675,101.023,381080,3
1238,1eR6d1EuujPXYHXEKgK6VU,44,0.804,7,-6.191,0,0.0481,0.238,0.00162,0.163,0.578,97.991,257646,4
1239,774T3BnhkiT9DBOd9kWcUr,28,0.912,10,-4.46,0,0.0642,0.325,0.0,0.182,0.649,96.959,281536,4
1240,2hSe4vx0N4SvnYy40SVlbJ,1,0.647,3,-7.429,1,0.0634,0.0728,0.000105,0.0844,0.34,133.854,225672,4
1241,5Cbzrpx91Z4Xzb5tQXiWaI,28,0.835,9,-5.233,0,0.0732,0.278,0.0,0.434,0.576,130.056,294909,4
1242,6h6kOAlIeWdsqNopumppU5,57,0.473,8,-9.49,0,0.0333,0.361,0.0,0.109,0.358,102.787,330907,4
1243,0CxUR9fDWznsSqMEZhQKXR,25,0.133,4,-11.019,0,0.0396,0.639,0.0,0.117,0.343,170.341,67897,4
1244,3bZPdEskcnMdepwCaDSJRl,59,0.698,9,-6.261,1,0.0392,0.42,3.59e-06,0.363,0.621,139.831,330360,4
1245,5ha43RsFU3ACRZJQKjbVaF,42,0.509,10,-9.258,1,0.0356,0.259,3.2e-06,0.138,0.551,87.992,349547,4
1246,1weVzeiAIRAL1aRMEYG7Sn,34,0.81,9,-3.25,1,0.0356,0.263,0.0,0.158,0.674,112.981,264227,4
1247,2oAy8P7WfjbZW0cWw6RnAG,57,0.517,3,-11.817,1,0.0714,0.362,2.26e-06,0.129,0.646,157.333,322067,3
1248,0Gqo96Ip963zIQjicXHXrj,39,0.562,1,-11.706,1,0.0434,0.877,0.00506,0.0837,0.519,92.685,417280,4
1249,0KUHuAyQV048duExDLXnJb,40,0.767,11,-7.158,0,0.0658,0.345,0.0,0.209,0.836,135.485,319193,4
1250,6NmGIj2leVHRKkHEGyechJ,62,0.295,5,-16.357,1,0.0397,0.425,2.05e-06,0.0804,0.107,121.903,320013,4
1251,3hdZq4LcelQV3hR8TYBR8j,2,0.561,6,-12.673,0,0.0637,0.59,0.00229,0.802,0.813,150.961,327240,4
1252,1yuUBRdfEwyDjunvpLaOzl,33,0.941,7,-2.298,1,0.141,0.193,3.55e-05,0.0601,0.828,94.009,194926,4
1253,60ZP1x8MShkdYChIDMV2sk,41,0.509,7,-12.727,1,0.0556,0.615,0.0,0.0511,0.923,137.979,247067,4
1254,5HJGzB7sZleFrrDvr0pRo4,39,0.964,0,-3.1,1,0.0531,0.277,0.0,0.294,0.586,123.966,292328,4
1255,1iTnFrKiOYDhwccL8VTGdP,23,0.688,6,-10.885,0,0.0373,0.532,7.57e-06,0.222,0.959,94.537,320827,4
1256,3Lg9VDxVdL3h3P1TIx5Va4,50,0.536,4,-8.701,1,0.412,0.253,6.83e-06,0.106,0.392,139.82,200647,4
1257,4jkBtN65MLdyp1WZDnIOBy,17,0.467,0,-11.698,0,0.0378,0.874,2.85e-05,0.4,0.949,130.342,272867,4
1258,1jwd4NbMYkHKcBg1JVyjGu,5,0.495,1,-6.795,1,0.0651,0.0439,0.00618,0.0655,0.546,120.991,280785,4
1259,0hWHc84Vdb48EGL88j0Uxc,14,0.796,7,-8.088,0,0.0745,0.227,0.000244,0.0895,0.633,113.008,306884,4
1260,4lRHm7mDdFeA9yi3o9rjFM,21,0.312,0,-20.115,1,0.0887,0.629,3.31e-05,0.387,0.567,122.872,490000,4
1261,53JA46jA1QroK2kQlyFlkM,50,0.394,1,-7.986,1,0.0336,0.453,2.3e-06,0.104,0.196,149.341,397827,4
1262,2148snU4pEZT7CgankziXh,42,0.714,9,-5.483,0,0.0337,0.743,5.08e-05,0.0929,0.814,102.011,292800,4
1263,3yQxoIDkN9uZS88UDpZZLg,18,0.943,7,-3.63,1,0.219,0.106,0.0,0.0818,0.679,153.849,210558,4
1264,74dP5hqakjK6WAs05TqOwb,54,0.337,0,-10.91,1,0.0611,0.709,0.0,0.0662,0.206,79.098,316865,4
1265,0U3nXvCx7v6t7CXqEdAWOr,33,0.906,6,-5.14,0,0.0381,0.0037,0.000312,0.18,0.765,129.993,247844,4
1266,6Y1cH3RzDCMWGQtOS0HmP8,59,0.44,7,-8.595,1,0.0597,0.795,0.0,0.224,0.726,125.53,246883,5
1267,3NEW0n3CQRFsmsIOPHcOOK,45,0.919,7,-5.825,1,0.0701,0.0176,0.00692,0.0918,0.7,128.01,203933,4
1268,4R4qeCzwi3R9FtbQUFr48P,43,0.643,6,-10.679,0,0.0627,0.395,0.00239,0.141,0.782,143.786,407493,3
1269,1USjF5fmbVCHngHrcoWdfK,28,0.721,0,-7.616,0,0.0345,0.204,1.02e-05,0.102,0.808,145.938,288960,4
1270,0x7CaCwH2kB7IphsQNRnqw,17,0.294,7,-12.171,1,0.0275,0.863,0.000821,0.107,0.0575,112.262,670500,4
1271,73H3mFw3AtrgGsjXqsHQXt,29,0.948,7,-4.812,1,0.0454,0.306,1.96e-05,0.138,0.746,113.995,249893,4
1272,4mfMJpOXbMUOXiKKnbkqV2,29,0.78,10,-5.704,0,0.255,0.629,4.48e-06,0.108,0.747,90.119,371720,4
1273,3ldE3UJxTkQ84hoqecgh8I,44,0.837,11,-8.082,1,0.113,0.555,1.8e-05,0.354,0.524,76.605,372297,4
1274,1HvLCgUK2pNXyTKIKs5MRC,18,0.942,6,-2.906,0,0.045,0.0472,1.94e-06,0.0582,0.512,105.998,294972,4
1275,45A5ewaDNmoZltJgLY8DTN,34,0.347,7,-14.7,0,0.0362,0.771,0.00175,0.124,0.498,117.75,414213,4
1276,4chxJYv0qsOKQukt6cKp97,57,0.563,9,-6.369,0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,348280,4
1277,6ttvgWnBAt72SIojbcnlKn,54,0.727,5,-4.532,0,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,373800,4
1278,46elU7IBKWf55D5sjHGqO7,57,0.599,2,-4.758,1,0.032,0.0705,0.0,0.59,0.949,116.951,230319,4
1279,2tnJyIuxWtKgITyraMXYmk,35,0.492,11,-7.666,1,0.0362,0.666,3.96e-06,0.167,0.211,140.61,226880,4
1280,3meosaLOJGuQ6OjxnYR7sI,45,0.744,0,-6.929,0,0.0335,0.105,1.79e-06,0.0802,0.96,120.041,247093,4
1281,1gGxC43OTxvK8Yiy9RjdFs,0,0.864,4,-5.493,0,0.424,0.0963,0.0,0.317,0.623,92.936,236645,4
1282,3h2jKVFDtI69kg8v3dCaHD,39,0.745,7,-6.856,0,0.0867,0.209,4.17e-06,0.111,0.942,124.092,279380,4
1283,6kIV6o9BKt1MeQUtbH73ya,33,0.508,6,-7.626,1,0.0802,0.312,1.36e-06,0.173,0.716,85.007,249213,4
1284,5opDHDr6Y7IQnJYcvvkANM,17,0.554,11,-11.327,0,0.0832,0.925,1.78e-06,0.667,0.939,99.11,261853,4
1285,65ZN4RQx84fYzeF5hlWcfN,38,0.862,11,-3.975,1,0.0496,0.0725,3.73e-06,0.152,0.606,125.023,291021,4
1286,6D3vmtskO4RbZP3bBIDY3X,52,0.894,4,-8.544,0,0.0993,0.54,1.55e-05,0.141,0.799,104.985,283951,4
1287,619BqiArColRhmckgCGoG3,43,0.749,11,-10.703,0,0.0697,0.694,0.000573,0.116,0.903,106.205,312333,4
1288,0NbsId64Ern8x1fThsnSdG,35,0.774,1,-5.779,0,0.1,0.211,0.0,0.329,0.716,79.958,286643,4
1289,5HXJV5FjXdfUk3UFBTg8Fe,44,0.413,8,-10.56,1,0.0602,0.104,0.0,0.107,0.145,96.986,369547,4
1290,6ByaipB8n19ToSa9UEDvuS,3,0.751,2,-3.107,1,0.13,0.0344,3.58e-05,0.0489,0.624,117.962,136398,4
1291,1mnsVrjQF95VywJ9igXbuZ,50,0.772,6,-7.216,1,0.0478,0.726,0.0,0.132,0.899,129.967,280547,4
1292,43W5T4CYknpN3Pdz5PVBHA,25,0.907,6,-5.221,0,0.0532,0.0727,0.0,0.0364,0.901,106.994,207632,4
1293,6cUOiOY5qh2FpIQWIYAd2h,68,0.631,7,-9.032,1,0.0334,0.861,0.0133,0.0985,0.376,107.987,249416,4
1294,5AkidTcOWdPk21DrwqIQmj,0,0.708,0,-2.669,1,0.0341,0.94,0.000159,0.399,0.441,90.336,282267,4
1295,7tNg3NMlZLpuhGVt0SUxT3,41,0.726,1,-6.854,0,0.0395,0.587,0.0,0.039,0.731,140.068,475733,4
1296,3pDtDMRM1C7DTLbscfWVQZ,16,0.868,4,-5.085,0,0.0959,0.157,0.0,0.207,0.508,111.086,219624,4
1297,6ZG02geSywAHLryEK794cf,0,0.937,7,-8.342,1,0.0764,0.0936,0.0,0.0343,0.569,96.115,389440,4
1298,2yHS6Xr6t0okmoE1YmXXwT,31,0.426,11,-13.651,1,0.0441,0.709,0.921,0.35,0.574,93.041,164787,4
1299,2wFILyz3whKS43ZmSLdNYJ,36,0.423,5,-7.392,1,0.0348,0.852,1.04e-06,0.301,0.484,91.372,337387,4
1300,1fZSEDgHomhPmiDk1cyV2n,47,0.419,4,-9.778,1,0.0698,0.841,8.72e-05,0.0946,0.61,116.076,220345,4
1301,1GoRZRnNkaLGGQn0gqKP6H,46,0.896,6,-6.04,0,0.42,0.0618,0.00944,0.0446,0.375,189.837,336000,4
1302,31TxQlV1owDhlyFiJvMfuW,37,0.478,11,-6.221,0,0.0312,0.609,0.0,0.0837,0.107,145.112,237027,3
1303,5WDhqq4AlF4nuaep2QWDdE,36,0.62,0,-6.486,1,0.0373,0.857,5.02e-06,0.343,0.529,97.23,209213,4
1304,4uR9n7HU8WlyEqJuD9xi4T,38,0.57,2,-10.944,1,0.0509,0.296,0.0,0.287,0.61,115.976,239543,4
1305,0dO8up3hgH8qXTIqVvUD3G,34,0.7,5,-8.449,1,0.0542,0.669,1.11e-05,0.317,0.887,91.978,320813,4
1306,5O4AGvOVFSs5ipu3iNOuoi,56,0.76,2,-8.082,1,0.0761,0.0701,3.95e-05,0.12,0.743,171.951,296720,4
1307,2X49phStjrdmHbO4DzW6dZ,24,0.222,7,-17.658,0,0.0348,0.932,0.801,0.121,0.343,124.621,197410,3
1308,2BhkXtLeG9tfTjNAvZk47K,39,0.964,0,-5.72,1,0.178,0.0927,0.000745,0.0678,0.709,132.104,256860,4
1309,1EBFDh7NkQqI80564tQaUq,32,0.81,7,-8.247,1,0.0968,0.201,1.32e-06,0.0386,0.682,130.025,265846,4
1310,4gEdTxaUHH5hNUnCk22VtK,33,0.833,5,-4.981,0,0.0792,0.633,0.0,0.0788,0.926,123.162,262000,4
1311,30ke9Hg7sOUnbKsKnShUuh,19,0.609,0,-9.602,1,0.058,0.488,1.63e-05,0.371,0.544,91.876,256827,4
1312,76p79vFYs5ytzNrzElVkL2,18,0.934,5,-4.153,0,0.311,0.0402,6.97e-05,0.315,0.852,132.101,215171,4
1313,16W3Eqvgh4Sl84RoHZYnNV,48,0.503,9,-13.424,1,0.0828,0.12,9.56e-05,0.158,0.483,141.996,309107,4
1314,5xm3cVmO9aFHvdtCNWgqXq,16,0.662,6,-5.323,1,0.101,0.207,0.0,0.221,0.875,134.053,150674,4
1315,0d54B7VI12WOMK8AoIWllf,53,0.709,9,-10.247,1,0.0484,0.232,0.0,0.0992,0.509,115.006,260142,4
1316,3p2n1UTPBc5RdQY9X94Xpg,48,0.682,10,-6.956,1,0.0305,0.459,0.000602,0.0909,0.775,119.032,303733,4
1317,3sSGp3XwUBxjYqy7RlMPGl,0,0.366,7,-8.376,1,0.038,0.82,4.29e-05,0.148,0.322,80.966,439493,4
1318,58rxMpqsxedlELmyHFHIbk,27,0.562,5,-9.393,0,0.0422,0.749,5.16e-06,0.216,0.767,90.887,315173,4
1319,14NHeqz0MkNZSmoDTelGL0,0,0.448,1,-13.385,0,0.0378,0.399,0.000177,0.105,0.255,116.983,245943,4
1320,3PK5IEAHOS4bQb8SwyawJG,20,0.513,2,-6.918,1,0.0962,0.927,0.0,0.456,0.405,127.697,304587,3
1321,0bLJvWJwaxwjcc3QL1oeFQ,33,0.858,9,-7.901,1,0.137,0.0617,0.0,0.0477,0.805,135.001,257257,4
1322,5BE6214zFFNKBCYYj1sFpu,45,0.636,5,-7.913,0,0.099,0.13,1.87e-06,0.235,0.672,99.954,195221,4
1323,4O92VRNJD4NG0OpSBZnoUr,31,0.56,5,-10.504,0,0.0421,0.848,8.21e-06,0.07,0.5,92.307,451840,4
1324,6boYaYafMoyPZAw8VMasNm,56,0.721,2,-7.53,0,0.0696,0.423,8.56e-05,0.0587,0.808,97.32,389387,4
1325,5bOWZZXB8zQy2BaoXSpd1V,0,0.705,8,-6.932,1,0.0773,0.488,0.000172,0.113,0.962,176.821,324307,3
1326,4PNUSdQOD9yf7kpykgYxFn,5,0.892,7,-6.496,1,0.0343,0.0103,0.0885,0.126,0.758,120.019,225946,4
1327,0SI2p3n12Mmunq5jrkxnnr,36,0.425,11,-10.456,1,0.0343,0.789,0.0,0.444,0.365,81.458,171951,4
1328,7p9Gp8xvXI1oiXEvPBYMy1,45,0.787,0,-5.24,1,0.0452,0.548,1.41e-05,0.0813,0.693,88.943,239374,4
1329,0MqSxYSUh87DUym76Yrhs9,51,0.944,5,-6.366,0,0.212,0.039,5.48e-06,0.0645,0.666,126.906,297947,4
1330,1in5FHBSVq30FkqtjYidpN,0,0.424,7,-9.603,0,0.0356,0.164,0.000735,0.223,0.18,87.706,167088,4
1331,7gUhBUzFbGRYGgtDubhTSG,48,0.695,4,-7.112,0,0.0422,0.465,9.46e-05,0.0992,0.882,145.022,339855,4
1332,7FaQviU0ZmL9GLtHdYu0Sy,44,0.538,0,-5.257,0,0.0246,0.72,0.0,0.107,0.443,90.02,289016,4
1333,2NBP1dxxf6hyoJfE7kmR0o,22,0.904,9,-5.313,1,0.0663,0.056,0.0109,0.0634,0.753,134.964,317347,4
1334,7e3qF96q7qArlbzrzm3BgQ,16,0.521,8,-11.223,1,0.189,0.75,0.0,0.659,0.715,105.841,379977,4
1335,49AuPmipQ4GlXLDYxCqINv,23,0.398,7,-11.27,1,0.0339,0.984,0.29,0.375,0.315,100.965,268533,4
1336,0RUE4pPXgiD9rkrTIGLcna,0,0.993,3,-0.295,0,0.165,0.0408,0.0,0.374,0.87,135.955,210375,4
1337,5zKRKQwLVBT1WDJE7XJrnm,53,0.734,1,-7.058,1,0.0594,0.00166,6.48e-06,0.108,0.652,131.975,346200,4
1338,67wuqsKi5LZOBAtTLzeK8g,45,0.3,7,-14.959,1,0.0463,0.323,7.61e-06,0.173,0.577,141.873,297747,4
1339,3KFixiRz4ubJrlteyghlIq,29,0.871,11,-7.04,1,0.0512,0.0878,2.45e-06,0.323,0.786,114.97,184239,4
1340,6lBUJpovAhtc7WqhDNiLtX,53,0.711,9,-6.023,0,0.0806,0.267,1.96e-05,0.0341,0.898,110.049,215498,4
1341,3HYF4u13huHTkHQnBgit3N,51,0.615,8,-13.277,0,0.0542,0.445,0.000951,0.375,0.848,92.277,143360,4
1342,4mFLzl86mpv9dOCR7KAKyk,27,0.81,7,-6.261,0,0.0848,0.0193,0.000239,0.586,0.178,125.406,361423,4
1343,7kl1KAzW5O4gOAesaHxiq0,48,0.6,8,-9.917,1,0.037,0.652,6.44e-05,0.124,0.471,92.038,248779,4
1344,6YRbDkyTzsizAWFz8kwiI7,61,0.682,4,-8.124,1,0.0512,0.381,0.00041,0.0801,0.583,164.01,329221,4
1345,3GrTI5vAoDD3VE24VTBJAc,53,0.687,9,-8.167,1,0.0421,0.0593,0.0,0.0609,0.816,106.47,446987,4
1346,5doYtCoJ8KpfkFczP3F2ad,47,0.716,7,-6.582,0,0.051,0.612,0.0,0.11,0.593,122.977,337360,4
1347,7sSYkaAXRgnzoQYrGgrvlX,51,0.753,5,-7.33,0,0.0454,0.347,0.000335,0.315,0.462,90.027,343066,4
1348,3PA4D3wVpkx1w89nJMvzqp,28,0.782,1,-5.981,1,0.0624,0.329,0.0,0.123,0.9,127.983,245621,4
1349,3PA4D3wVpkx1w89nJMvzqp,28,0.782,1,-5.981,1,0.0624,0.329,0.0,0.123,0.9,127.983,245621,4
1350,3thFV7WfLR3apvbOmaTcpu,17,0.714,0,-6.028,0,0.0467,0.295,0.0,0.194,0.274,157.758,268633,3
1351,4czFVsqxqpe3kff8DdzQb0,30,0.552,7,-9.122,0,0.0407,0.586,1.07e-05,0.537,0.32,120.259,232120,3
1352,4Qnhgqm32HUt8rIOqURZ1w,48,0.39,6,-8.315,0,0.0429,0.57,0.0,0.177,0.428,159.255,330000,4
1353,5BOGGfhRkPzaHIoXKzD4Bb,45,0.375,6,-7.464,0,0.0254,0.52,0.0,0.0636,0.47,96.351,276000,4
1354,6sK7mAWWmIIBd0fPvKuWCF,38,0.964,11,-2.59,1,0.111,0.0993,5.47e-06,0.589,0.908,102.008,245000,4
1355,3SwkKcpCModXgfYCFn67CA,57,0.626,0,-8.722,1,0.0411,0.772,0.000639,0.111,0.779,125.956,367935,4
1356,6qNyL8lZuqFmy9ginJRQOZ,53,0.526,0,-6.246,1,0.0355,0.0981,0.471,0.102,0.774,92.015,261559,4
1357,0WdMmMq7HxVgWOtHKZl8Ux,39,0.73,8,-9.251,1,0.134,0.799,1.22e-05,0.348,0.82,102.01,352000,4
1358,2Hg2x9hK9lmwqVXZ6FM1Ry,39,0.949,9,-7.436,0,0.0464,0.386,7.5e-05,0.0764,0.859,124.994,313333,4
1359,6BJxQbKyQSdBOBIuW5TTmi,45,0.866,7,-5.637,1,0.061,0.156,0.00527,0.145,0.535,93.839,327576,4
1360,2ota18jyZVMGvwQ0IV8qz7,46,0.573,1,-8.264,1,0.0491,0.0286,2.13e-06,0.11,0.172,101.92,282840,4
1361,0jUBgzu7nGPQZYkPMqqBIr,27,0.574,8,-7.956,1,0.0353,0.629,5.03e-06,0.112,0.322,79.663,262655,4
1362,4kKjD66XgNYi8vY4YspmFV,61,0.349,5,-8.877,1,0.0624,0.771,0.0,0.0821,0.671,143.988,188347,4
1363,3eQuJCv9uyHBQcbbors2zL,43,0.582,2,-9.304,1,0.0453,0.913,0.000149,0.0711,0.664,123.222,388280,1
1364,4xX2TvmtSYmQhICziiWfBW,26,0.589,4,-12.699,0,0.0373,0.492,0.756,0.321,0.786,153.178,364000,4
1365,5O4AGvOVFSs5ipu3iNOuoi,56,0.76,2,-8.082,1,0.0761,0.0701,3.95e-05,0.12,0.743,171.951,296720,4
1366,6rUBG8do73UnGajwI3OOu2,27,0.673,9,-8.774,0,0.0424,0.253,0.000183,0.0998,0.855,122.014,326533,4
1367,0dUbhFM18NyBDDpiktEQLk,62,0.499,7,-12.909,0,0.0356,0.499,5.01e-05,0.308,0.551,103.104,355840,4
1368,1pwXRqZC8VUsYCrkpKdawu,34,0.519,0,-7.456,1,0.106,0.343,5.51e-05,0.0811,0.37,143.892,363346,4
1369,1oW76MnyVkvNkP8wlKaZpL,17,0.658,10,-7.418,0,0.0417,0.815,4.87e-05,0.12,0.551,91.118,417948,4
